X	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
EPI_Hs_3P_AOS_FL_0048515	0.0548957228375018	-0.0867616830372298	0.424193037495401	0.672397872908703	0.858182976003472	-6.36610618776076	CCDC103	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048516	-0.0528490994656356	-0.0557895371085097	-0.603323542228575	0.547751926588932	0.788193415396337	-6.27561861419269	CCDC104	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048517	-0.0299726442683864	-0.0771028823528732	-0.279218710989305	0.780692679908698	0.912740070184031	-6.41631836714983	CCDC11	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048518	-0.0269303256569303	0.0169271390305816	-0.890721528561375	0.375361209487159	0.660853416977239	-6.06522713433817	CCDC110	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048519	-0.0834115841890301	0.0674595096045786	-2.28051879870737	0.0248449448903838	0.139775626548603	-3.9606713649871	CCDC112	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048520	-0.0105030060549822	0.110017546206035	-0.373389353100643	0.709702569271748	0.878181342213919	-6.38605115595568	CCDC114	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048521	-0.103404014758897	0.173718851168285	-1.80765559757514	0.0738704767366672	0.274279334029005	-4.87167313816025	CCDC115	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048522	-0.0443603473850125	0.0776746043692912	-1.43814133703798	0.153727338626329	0.41637110778583	-5.44629144648852	CCDC122	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048523	0.0099760401880284	0.0777605949602266	0.135616727020811	0.892415358808921	0.961001867754363	-6.44567646578708	CCDC13	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048524	-0.0611636845275004	0.0558754435579836	-1.00582110267747	0.317093413040446	0.610230068373145	-5.95864360790626	CCDC137	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048525	-0.0437748709376491	0.0705813789510926	-0.57425547522473	0.567171716278816	0.800369682832386	-6.29243303603425	CCDC142	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048526	-0.0569598747720798	-0.0176961751001272	-0.91812218757338	0.360913450945827	0.648347012275564	-6.04100497939254	CCDC144B	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048527	-0.0426598729526182	0.0608888996288588	-0.788284178982485	0.432521343827808	0.707620118345466	-6.14938280212753	CCDC144C	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048528	0.0201108983889527	0.139499347512834	0.687088632399741	0.493724849471546	0.752316253078228	-6.2225630882923	CCDC147	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048529	-0.034010338671524	-0.111697078623078	-0.790313948655227	0.431341146875329	0.706741852226437	-6.14781356280092	CCDC151	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048530	-0.0149916788601488	-0.0943652097896867	-0.366669009905514	0.7146930662848	0.881332989924774	-6.38849981250568	CCDC152	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048531	-0.0136801078075563	0.102176973371488	-0.231551046979409	0.81739191158863	0.928172934865653	-6.42831493634235	CCDC18	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048533	-0.169180820542333	0.00409929585709328	-1.00685192919619	0.316600348933263	0.60983143678993	-5.95763180902884	CCDC23	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048534	-0.152873897821498	0.108095891576136	-4.43358131895038	2.5192237516096e-05	0.000886759080006361	2.32196029139068	CCDC24	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048535	-0.0364140408966785	-0.0808530093129842	-0.522795437477226	0.602351276279072	0.819230878468226	-6.32017819785906	CCDC28A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048536	-0.0762345404541501	-0.489665380815355	-1.15809343233169	0.249770793143105	0.542422023342716	-5.79823484779855	CCDC33	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048538	-0.0241503164069707	0.0874972971990981	-0.497771834391896	0.619811705596607	0.829108567601161	-6.33273491193068	CCDC37	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048539	0.0361019670206105	-0.0229087362926928	1.02375199163202	0.308589629507552	0.602642349032382	-5.94089921013825	CCDC39	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048540	0.0714681794110473	-0.0203723580450919	0.857154164949686	0.393547847150408	0.677007566938306	-6.09391732612286	CCDC41	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048541	-0.111781383817771	0.0494167080080934	-3.77339856121315	0.000282207599762547	0.00586012201988936	0.0691838619189573	CCDC43	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048543	0.132558653163938	0.0985752987407793	2.30011094244799	0.0236625632226377	0.134811805421645	-3.91882393172858	CCDC50	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048545	0.00188692529056929	0.00702652704017806	0.0674927041939729	0.946333356861594	0.981667844307063	-6.45249822335282	CCDC60	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048546	-0.170777105593442	-0.203489898945658	-2.41024700459314	0.0178952777542358	0.112716819046115	-3.67767915613344	CCDC64	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048547	-0.0335620272568346	-0.06827840220644	-0.610161737483797	0.543232465649847	0.786148211601943	-6.2715433937418	CCDC68	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048548	-0.16307378006491	-0.0124845890135854	-1.79548067525356	0.0758024848339926	0.278502529558851	-4.89256157127937	CCDC7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048549	-0.0729742968389674	0.148503236021563	-1.35016607299179	0.180216803375636	0.455592972054611	-5.5647245360656	CCDC72	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048550	-0.193360769080082	0.0627078623185917	-3.19581006574123	0.00190119274282379	0.02393699107118	-1.68112425255116	CCDC8	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048551	-0.120303414598763	-0.0701751186850503	-0.884835139285897	0.378511722171453	0.663041585242074	-6.0703366011075	CCDC80	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048552	0.0271222834472271	-0.0578541040180368	0.377526395609226	0.706636683957864	0.876609557663392	-6.38452171580726	CCDC86	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048553	4.78649577036611e-05	0.0264517898060469	0.00103206960371198	0.999178723027316	0.99952501379473	-6.45474376788871	CCDC87	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048554	0.130687731551793	-0.0615602582026246	2.14941321130083	0.034179157525838	0.171991053171485	-4.23243644429516	CCDC88A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048555	0.00716159157147582	-0.104697004306798	0.134280022674568	0.89346930817014	0.961105925414922	-6.44585432113155	CCDC91	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048556	0.0806040766172853	-0.00457468576008787	1.11475304099871	0.267808849322294	0.56202618737627	-5.84612959372265	CCDC93	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048557	0.0596287136287708	-0.175833081440051	0.458691367792584	0.647518565209773	0.844889702478664	-6.35111982489643	CCDC94	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048558	-0.0925595351485124	-0.0822690348074344	-0.916341162997888	0.361841637587255	0.649133016430422	-6.04260130198045	CCDC96	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048559	0.190508931910186	-0.224478737325876	1.63718317860795	0.104948303040224	0.335831660962004	-5.15210886503567	CCIN	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048560	0.169507258258867	0.0162631257338421	2.62432738442148	0.0101382171923272	0.0769311775182479	-3.1807816723651	CCL11	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048561	-0.0287290153807336	-0.086437815233264	-0.299125066650504	0.765507419552127	0.906525043585731	-6.41064683047583	CCL18	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048562	-0.0846218915357969	0.0355384755087293	-1.14416449587418	0.255471441829332	0.548344586659333	-5.81382108142212	CCL24	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048563	-0.25733848593671	-0.357075025858654	-1.4381911060095	0.15371325374619	0.41637110778583	-5.44622242276855	CCL27	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048564	0.362994204881636	-0.0660751600415655	4.67586459024651	9.81388938937872e-06	0.000450042059939202	3.2080236489453	CCL3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048565	0.700286961244259	-0.251710687304775	5.02022480685952	2.45389609006862e-06	0.000148721560671324	4.51589408223442	CCL4	Upregulated	CCL4
EPI_Hs_3P_AOS_FL_0048566	0.105348604734567	-0.0679784947521679	2.73725090805769	0.00741421606642176	0.0620745696844615	-2.90404488457654	CCL8	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048567	0.0190888114848358	0.0641929063606776	0.301658423509552	0.763581301140618	0.905590951445198	-6.4098970979554	CCNB3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048568	0.144799671113452	0.0693960941178171	1.98740885520376	0.0497981445685486	0.217038752611958	-4.54808552467462	CCND3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048569	-0.0284438405847437	0.186412165810094	-0.459529744144779	0.646918757355753	0.844889702478664	-6.35074111504303	CCNDBP1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048570	-0.0600482667571807	-0.0842931321534859	-2.2054533240075	0.0298696549008053	0.157398494138406	-4.11804076388236	CCNE2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048571	0.117448988655531	-0.012420442391895	1.9288871840265	0.0567728983135369	0.234725692919943	-4.65654086357322	CCNYL1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048572	0.00976461605151715	0.00657724309688982	0.297020113594177	0.767108943261341	0.90735662236615	-6.41126497927474	CCNYL2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048573	0.317443584565227	0.0107099316208233	4.08080707288313	9.43321858601028e-05	0.0024979638803849	1.08712687555024	CCR2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048574	0.476837382705671	-0.21926126114071	4.33047071055686	3.73023423965138e-05	0.00119135323413264	1.95403065632322	CCRL2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048575	0.370765492175755	-0.0926877781781709	3.35966478194205	0.00113021719819015	0.0164034225791381	-1.20733355719933	CD163	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048576	-0.0318140207039513	-0.0726930577286391	-0.353372699389374	0.724603272103052	0.886321180817924	-6.39321385785721	CD1E	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048577	-0.33444632018632	-0.309990320977165	-2.35675763551983	0.0205184171956503	0.122934813561173	-3.79604184135762	CD248	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048578	0.0465326777834107	0.0907303672732686	1.18547770969834	0.238827940722411	0.530182037575655	-5.76705864032885	CD274	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048579	-0.124121616512038	0.160326873746734	-2.72200878546987	0.00773812923278054	0.0639517330401344	-2.94197771775213	CD300C	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048580	0.395635481967716	-0.0637924401815238	3.53446447241396	0.000636924433917517	0.0108781228576845	-0.68167753260683	CD302	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048587	0.0994476370392326	0.0171986776334837	1.67330623335287	0.0976042944579005	0.322844973976132	-5.09486035029967	CD38	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048588	0.101681390127924	-0.0307908230778125	0.984236443935749	0.327535258377382	0.617750277807083	-5.97959688947244	CD3G	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048589	0.124016049578115	0.0462447487707249	2.66886585465991	0.00897076484315945	0.0707458780715146	-3.07282255865209	CD4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048590	-0.011877231407236	0.00660330642577178	-0.226245899785331	0.821503239276479	0.930005946861459	-6.42951179233186	CD40LG	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048591	-0.00220802265930917	-0.148375361927737	-0.0435940721904206	0.965320792309677	0.988436096635305	-6.45380722584628	CD46	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048592	0.0474853298066691	0.295456178105503	0.553624854544321	0.581155014808575	0.807427824725921	-6.30386674478293	CD47	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048593	-0.016133124784033	0.129721564041565	-0.468914718194273	0.640220351069249	0.841204513857973	-6.34645477278633	CD5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048594	-0.0794676311115223	0.112744986284773	-1.20732135884052	0.230348856340961	0.520064456204906	-5.74168383538917	CD58	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048595	0.0924347866574827	0.0884436829026477	1.12286533667766	0.264365099686518	0.558096042865368	-5.83729995296375	CD59	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048596	0.0349327531880911	0.063091514108394	0.86127154922131	0.391288321285015	0.675067768327833	-6.09045650295139	CD5L	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048598	-0.0260057221928598	0.191431082612325	-0.304551113933818	0.761383797742623	0.904779329833444	-6.40903330642786	CD81	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048599	0.0751045346642068	0.00114902874609782	1.26092990498047	0.210466361144716	0.496057848850938	-5.67750925775877	CD96	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048600	0.0299998748943696	0.0279334061764944	0.537922187729174	0.591906853404336	0.813651693770658	-6.31229084144818	CDC123	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048602	-0.0347947258495948	-0.250811109857209	-0.33138768315514	0.741092075337945	0.89436636468298	-6.40062745163812	CDC26	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048603	0.0798652867263662	-0.0571311376943577	1.43566683472394	0.154428893524544	0.417652562704995	-5.449720412029	CDC27	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048604	-0.0118705560884188	-0.0063411848901029	-0.334188273836355	0.738984712918521	0.893322688867521	-6.39970945324277	CDC37L1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048605	0.226091259260764	-0.330028258704186	2.44755774140293	0.0162466599200088	0.106222421546184	-3.59373345958493	CDC42EP3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048606	-0.0405283338571734	-0.0765575870013296	-0.535432806636248	0.593619855399681	0.814551704363801	-6.31360421765649	CDC42SE2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048607	-0.0745930293049382	-0.113785896956296	-0.790901374848739	0.430999945849637	0.706559568362563	-6.14735867382616	CDC6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048608	0.0780964285273972	-0.0814780057795699	1.33712198402081	0.184421633943164	0.461974392425862	-5.5816738691782	CDC7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048609	-0.0914344508531926	0.112694604852064	-1.88517368760196	0.0625067383499632	0.248167657365715	-4.73560268195571	CDC73	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048610	-0.000323899974716602	-0.370672708443057	-0.00356097252158808	0.997166335487672	0.998983376838294	-6.45473804054888	CDH1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048611	-0.0133249305039623	0.0249864649355995	-0.303641214631175	0.762074815282171	0.904919755203159	-6.40930590001812	CDH10	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048612	0.270419517925674	-0.0626595066959764	3.8124634735344	0.000246251859211393	0.00527476964846965	0.195376583597927	CDH11	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048613	0.291557888386857	-0.105649749324026	3.40019459967535	0.000991168722208568	0.0149198676431017	-1.08728374932414	CDH13	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048614	-0.0175142676512116	-0.169747164320037	-0.152581842227306	0.879056302458512	0.955258557111841	-6.44326617149056	CDH16	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048615	0.0178394917031927	0.0258734257662158	0.329827438264754	0.742266971617385	0.895163035546928	-6.40113553745571	CDH20	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048617	0.0754161127247239	0.0368594936651058	0.96935772719868	0.334863605505372	0.625027859286526	-5.99378127017352	CDH24	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048618	0.298029222349919	-0.064102179259741	3.04871636978211	0.00298759120095124	0.0328976959566834	-2.09028342480351	CDH3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048619	0.477779468053056	-0.202687601758354	4.44492735621485	2.41194958100106e-05	0.000855519627878578	2.36278789052727	CDH6	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048620	-0.0148890482294447	0.0242675669532316	-0.485365837015506	0.628550406611976	0.834627942887648	-6.33873309794052	CDH9	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048621	0.0870439871534689	-0.192815182388137	1.12300146061475	0.264307579566946	0.558034848574987	-5.8371512606676	CDK2AP1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048622	-0.019135413125011	-0.0484268540400625	-0.156938898798389	0.875630850427862	0.953673526633856	-6.44260137367548	CDK7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048624	-0.0678622538215348	0.0240071880895479	-1.22772417270015	0.222627482163898	0.511155532529239	-5.71757756945568	CDKN1B	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048625	0.28045453159845	0.0048323448366863	2.39449720594367	0.018634793976504	0.115577767314384	-3.71277413123424	CDKN1C	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048626	-0.162616623790912	-0.203020382921899	-1.5050387440611	0.135679462202514	0.388013330789581	-5.35145621180823	CDKN2AIPNL	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048627	0.114139821692164	0.0607840112132038	1.99661555806853	0.0487702029890753	0.215119915419434	-4.5307523595307	CDKN2B	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048628	-0.217528357142271	-0.0923851731183952	-2.20739155285109	0.0297295013916376	0.15676727943236	-4.11403682023264	CDRT1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048629	0.0471790779223855	-0.0127128766660308	1.13103825937157	0.260927104219401	0.554080169535608	-5.82834135105046	CDS2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048630	-0.0992828647275077	0.138102566002601	-2.28460921802374	0.024593880717201	0.138579136076352	-3.95196087650418	CDV3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048631	-0.0701858585087532	0.00548936032350561	-2.28260436131276	0.0247166555794473	0.139169054861014	-3.95623192931257	CDYL	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048632	-0.00281478695753058	-0.00424657599381431	-0.0686951247533705	0.945378761074853	0.981584803719121	-6.45241748254988	CDYL2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048633	0.0471288490073943	-0.154150418014626	0.695085617665016	0.488722712639491	0.748447815198201	-6.21714125060311	CEACAM19	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048634	-0.019703651990746	0.18570916124893	-0.439905275097485	0.661019269086785	0.85201721608768	-6.35942527922974	CEACAM5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048635	-0.906506753139236	-0.357517484327841	-3.9014775227388	0.000179924140985322	0.00415770031372351	0.486416306008736	CEACAM6	Downregulated	CEACAM6
EPI_Hs_3P_AOS_FL_0048636	0.00317865456916341	0.205799959550526	0.0427210919585122	0.966014819305919	0.988752136196497	-6.45384437963112	CEBPA	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048637	0.126808769151815	0.094902170732339	1.64599936119559	0.103116024812129	0.33236350208499	-5.13824537942382	CEBPD	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048638	-0.0632120080161033	0.156514094589779	-0.698373229768951	0.486674379435887	0.747547617743944	-6.21489429137914	CEBPG	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048640	0.0138635365664567	0.0185982127997457	0.114303308390549	0.909242060787594	0.968387145073248	-6.44830249701368	CECR7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048643	-0.0874530730256702	-0.0103476347494508	-1.24754991895033	0.215306526081442	0.501375856569844	-5.6937787880707	CELSR1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048644	-0.0266647457290102	-0.0742727913652445	-0.406118100815398	0.685582307700298	0.864749099855619	-6.3734923652445	CENPB	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048645	-0.131127206196833	-0.054022576040525	-1.07639881283993	0.284514049721439	0.578676466318836	-5.88703103661657	CENPC1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048646	0.0468739453579173	0.173522149933634	1.44835780790886	0.150856871483142	0.412094643252956	-5.43207455222489	CENPH	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048647	-0.0209164896144424	0.168152164976298	-0.506366362596288	0.613789513851	0.825241871622089	-6.3284912566292	CENPI	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048648	-0.0344793800087495	0.301918735953347	-1.27796573577529	0.204420099645968	0.48851345771296	-5.65655185488814	CENPO	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048649	0.070302953503848	-0.14763461760585	0.587800600645562	0.558080865804766	0.794308752067423	-6.28470036391146	CENPP	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048650	0.156230540384007	0.0438489071194358	1.30869314408359	0.193840786749841	0.474150170216164	-5.61806540723015	CENPT	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048651	-0.00142397993687193	0.292287279869176	-0.036771624707108	0.970745367431547	0.989996449961891	-6.45407757411392	CEP135	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048652	-0.0675515318092649	0.078634028490577	-1.39338361159198	0.166802076909435	0.435158147386473	-5.50743971115695	CEP350	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048653	0.0423536671108816	-0.00613467459764135	1.02557478331973	0.307733824356462	0.601727022488264	-5.93907821529012	CEP57	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048654	0.107202909254691	-0.0961208334366401	0.86005037097713	0.391957639637621	0.675743423952803	-6.09148465343131	CEPT1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048655	-0.14216477818228	-0.21490871026136	-1.69130178408818	0.0941045532123163	0.316666895690119	-5.06590216158149	CERK	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048656	-0.0429037268682722	-0.152634273827783	-0.710562939983638	0.479120938442033	0.742608510509128	-6.20647154412101	CETN3	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048657	-0.0233402571456401	-0.0636602057944271	-0.434200886444083	0.665141294728313	0.854958795844791	-6.36187878597885	CFH	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048658	-0.707246356380656	0.255343941235345	-4.99242122799257	2.74971252002181e-06	0.000162804132820061	4.40830481995487	CFHR3	Downregulated	CFHR3
EPI_Hs_3P_AOS_FL_0048659	-0.0409189142908307	0.0122917413055845	-1.35746081547703	0.177897073480712	0.451806128876277	-5.55517690373139	CFHR4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048660	0.157628920229828	-0.00197080160024279	2.0562008870253	0.0425456359948147	0.197273349549451	-4.41680236728791	CFL2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048662	0.11725382678105	0.114140603512545	1.50865005443531	0.134754602503456	0.387017229652648	-5.3462199135884	CGGBP1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048663	-0.0263114375834879	0.125681211537692	-0.636243319820789	0.526169795337348	0.775650328404922	-6.25558196700206	CGN	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048665	-0.0511401001536456	0.0778770338707943	-1.43210920473791	0.155441857587047	0.419075910997294	-5.45464039663822	CHAT	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048666	-0.0523204019200508	0.190784784700659	-0.767964909051278	0.444440127992024	0.715332822769115	-6.16487240335997	CHCHD1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048667	-0.00561467712934524	-0.169886824825991	-0.0491894018251502	0.960873112501641	0.986769892851919	-6.45355124560389	CHCHD10	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048668	-0.0626266573860547	-0.279209788553301	-1.16752716613749	0.245961531740749	0.53830755787344	-5.7875746508035	CHCHD7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048669	0.0246778111037745	0.11238168458764	0.834679520344771	0.406022361837136	0.687955852449465	-6.1125203718133	CHD1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048670	-0.194731198140319	-0.270368556576541	-3.30977324923435	0.00132655642290295	0.0184416100910609	-1.3535698104293	CHD2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048671	-0.139083720545736	0.151488093974853	-1.31227892079417	0.192633325175582	0.472698842893662	-5.61351677390241	CHD4	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048672	-0.0175805816436994	0.00238498630951556	-0.425006543102141	0.671806838316044	0.858051850142427	-6.36576622198685	CHD9	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048673	0.0587634859105133	0.0177871384827148	1.14643440840857	0.254536226812699	0.547252887647304	-5.81129358610145	CHIA	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048674	0.0351065379328546	-0.0159154968865765	0.701982020491844	0.484431375354265	0.746409466039724	-6.21241574169589	CHKA	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048675	0.281219588086334	-0.405281512455082	1.28771781145614	0.201017238381317	0.483509276194061	-5.6444327650289	CHMP1A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048676	-0.360276626915805	0.123713505348884	-2.09168086177752	0.0391735569574236	0.187741908151572	-4.34750076673869	CHMP1B	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048677	-0.0705042518293895	-0.022466626373338	-1.72245520735294	0.0882880216720037	0.305243040380582	-5.01508325281374	CHMP2A	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048678	0.0339430284231846	-0.0247829783183605	0.60044578129035	0.549659511477812	0.789632014740319	-6.27731999257544	CHMP5	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048679	-0.11021013831501	0.0540235409161753	-0.928757503131855	0.355402454568579	0.644109416721063	-6.03140927715772	CHODL	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048680	-0.0267746385590181	0.217472975356631	-0.511705651277451	0.610061523442419	0.823927436221205	-6.32581853851911	CHORDC1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048681	0.0440160364393652	0.0337009363077812	0.702025816135589	0.484404189666452	0.746409466039724	-6.21238558483953	CHP	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048682	-0.371698940056175	-0.265516461013181	-3.47689452924949	0.000770955782018868	0.0123540180170699	-0.857059321165247	CHP2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048683	-0.075305102408175	0.0312490864828304	-1.20946290976179	0.229529420048482	0.51961410179799	-5.73917193061145	CHRAC1	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048684	-0.0634922620632457	0.138616463529657	-0.989023689727147	0.325200013337964	0.61594889241411	-5.97498806614153	CHRM2	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048685	0.268098592608079	0.0217010306896751	2.41946404766204	0.0174747219558472	0.111037095399689	-3.65704706544822	CHRNA10	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048686	-0.115484596829901	0.0838268246485721	-1.59904517870047	0.113179076295018	0.351313086534248	-5.21127130442134	CHRNA7	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048687	-0.0206118257110142	-0.0455043728884842	-0.430462917708985	0.66784797218716	0.856634192819331	-6.3634692226886	CHRNA9	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048688	0.00572289241428785	0.0425794657208926	0.151302869205965	0.880062251588752	0.956036763804848	-6.44345776508613	CHST11	Not_significant	NA
EPI_Hs_3P_AOS_FL_0048689	-0.129705234205888	0.0722513440875824	-2.38947489668212	0.0188762593305875	0.116418724413087	-3.72392259788944	CHST12	Not_significant	NA
